lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2022-09-26 17:36:57.604573,0.16947776079177856,0.0005918876267969608,0.16947776079177856,27649.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:37:23.637378,,,,,,,,,,,,,,
,2022-09-26 17:37:24.161321,0.1461135447025299,0.0004890701384283602,0.1461135447025299,27699.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:37:50.354299,,,,,,,,,,,,,,
,2022-09-26 17:37:50.876744,0.046815186738967896,0.00015983011689968407,0.046815186738967896,27749.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:38:16.988965,,,,,,,,,,,,,,
,2022-09-26 17:38:17.511366,0.08368297666311264,0.0002779016795102507,0.08368297666311264,27799.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:38:43.671712,,,,,,,,,,,,,,
,2022-09-26 17:38:44.193775,0.15312433242797852,0.0005069821490906179,0.15312433242797852,27849.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:39:10.314418,,,,,,,,,,,,,,
,2022-09-26 17:39:10.841869,0.1579602211713791,0.0005645028431899846,0.1579602211713791,27899.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:39:36.970536,,,,,,,,,,,,,,
,2022-09-26 17:39:37.494149,0.058989785611629486,0.00020275679707992822,0.058989785611629486,27949.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:40:03.546521,,,,,,,,,,,,,,
,2022-09-26 17:40:34.201805,0.04122055321931839,0.0001555665658088401,0.04122055321931839,27999.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:41:00.304387,,,,,,,,,,,,,,
,2022-09-26 17:41:00.827380,0.29736825823783875,0.0017675813287496567,0.29736825823783875,28049.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:41:26.976298,,,,,,,,,,,,,,
,2022-09-26 17:41:27.502070,0.1184297576546669,0.00039474936784245074,0.1184297576546669,28099.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:41:53.625934,,,,,,,,,,,,,,
,2022-09-26 17:41:54.149293,0.3690747916698456,0.0051049767062067986,0.3690747916698456,28149.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:42:20.283948,,,,,,,,,,,,,,
,2022-09-26 17:42:20.810137,0.04799453914165497,0.00017159550043288618,0.04799453914165497,28199.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:42:47.123209,,,,,,,,,,,,,,
,2022-09-26 17:42:47.645031,0.34752964973449707,0.00241411873139441,0.34752964973449707,28249.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:43:13.680015,,,,,,,,,,,,,,
,2022-09-26 17:43:14.200619,0.01105012372136116,5.539162884815596e-05,0.01105012372136116,28299.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:43:40.337310,,,,,,,,,,,,,,
,2022-09-26 17:43:40.861253,0.12452608346939087,0.00040905497735366225,0.12452608346939087,28349.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:44:06.967353,,,,,,,,,,,,,,
,2022-09-26 17:44:07.489975,0.02445426769554615,9.816805686568841e-05,0.02445426769554615,28399.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:44:33.667777,,,,,,,,,,,,,,
,2022-09-26 17:44:34.206872,0.037054695188999176,0.00013165816199034452,0.037054695188999176,28449.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:45:00.327591,,,,,,,,,,,,,,
,2022-09-26 17:45:31.081935,0.3171897530555725,0.0016390024684369564,0.3171897530555725,28499.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:45:57.265326,,,,,,,,,,,,,,
,2022-09-26 17:45:57.788312,0.010496369563043118,5.201323801884428e-05,0.010496369563043118,28549.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:46:23.817548,,,,,,,,,,,,,,
,2022-09-26 17:46:24.363860,0.004478625021874905,2.513638355594594e-05,0.004478625021874905,28599.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:46:50.457571,,,,,,,,,,,,,,
,2022-09-26 17:46:50.991363,0.0018883761949837208,1.1260980500082951e-05,0.0018883761949837208,28649.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:47:17.100777,,,,,,,,,,,,,,
,2022-09-26 17:47:17.622078,0.34283924102783203,0.0022556905169039965,0.34283924102783203,28699.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:47:43.812811,,,,,,,,,,,,,,
,2022-09-26 17:47:44.335935,0.18442107737064362,0.0006926464848220348,0.18442107737064362,28749.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:48:10.431225,,,,,,,,,,,,,,
,2022-09-26 17:48:10.955212,0.12668827176094055,0.00042040320113301277,0.12668827176094055,28799.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:48:37.106596,,,,,,,,,,,,,,
,2022-09-26 17:48:37.629125,0.04423599690198898,0.0001557017967570573,0.04423599690198898,28849.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:49:03.648708,,,,,,,,,,,,,,
,2022-09-26 17:49:04.173880,0.14964453876018524,0.000498084060382098,0.14964453876018524,28899.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:49:30.281120,,,,,,,,,,,,,,
,2022-09-26 17:49:30.829042,0.4251954257488251,0.0035641021095216274,0.4251954257488251,28949.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:49:56.994651,,,,,,,,,,,,,,
,2022-09-26 17:50:27.593677,0.0772208645939827,0.00025951661518774927,0.0772208645939827,28999.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:50:53.785243,,,,,,,,,,,,,,
,2022-09-26 17:50:54.311368,0.011341575533151627,5.197943755774759e-05,0.011341575533151627,29049.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:51:20.424439,,,,,,,,,,,,,,
,2022-09-26 17:51:20.954026,0.7717486619949341,0.09800879657268524,0.7717486619949341,29099.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:51:47.095270,,,,,,,,,,,,,,
,2022-09-26 17:51:47.620364,0.03538576886057854,0.00013594920164905488,0.03538576886057854,29149.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:52:13.636659,,,,,,,,,,,,,,
,2022-09-26 17:52:14.163956,0.049235306680202484,0.000169229184393771,0.049235306680202484,29199.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:52:40.426483,,,,,,,,,,,,,,
,2022-09-26 17:52:40.948371,0.33876678347587585,0.003117295680567622,0.33876678347587585,29249.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:53:07.083727,,,,,,,,,,,,,,
,2022-09-26 17:53:07.607909,0.380013644695282,0.0047511691227555275,0.380013644695282,29299.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:53:33.824835,,,,,,,,,,,,,,
,2022-09-26 17:53:34.346634,0.06988115608692169,0.0002349715359741822,0.06988115608692169,29349.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:54:00.467952,,,,,,,,,,,,,,
,2022-09-26 17:54:00.993673,0.005286133848130703,2.8281801860430278e-05,0.005286133848130703,29399.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:54:27.154289,,,,,,,,,,,,,,
,2022-09-26 17:54:27.683899,0.1530698537826538,0.000522393558640033,0.1530698537826538,29449.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:54:53.785965,,,,,,,,,,,,,,
,2022-09-26 17:55:24.424435,0.12231403589248657,0.000535727187525481,0.12231403589248657,29499.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:55:50.523747,,,,,,,,,,,,,,
,2022-09-26 17:55:51.046600,0.08306264132261276,0.00028471421683207154,0.08306264132261276,29549.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:56:17.177091,,,,,,,,,,,,,,
,2022-09-26 17:56:17.733429,0.013004455715417862,5.82112988922745e-05,0.013004455715417862,29599.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:56:43.944607,,,,,,,,,,,,,,
,2022-09-26 17:56:44.470909,0.0027489839121699333,1.583584162290208e-05,0.0027489839121699333,29649.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:57:10.649822,,,,,,,,,,,,,,
,2022-09-26 17:57:11.174398,0.308054119348526,0.0023565846495330334,0.308054119348526,29699.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:57:37.365926,,,,,,,,,,,,,,
,2022-09-26 17:57:37.887599,0.3126716613769531,0.0016631961334496737,0.3126716613769531,29749.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:58:03.959622,,,,,,,,,,,,,,
,2022-09-26 17:58:04.482691,0.16946618258953094,0.0006737488438375294,0.16946618258953094,29799.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:58:30.643913,,,,,,,,,,,,,,
,2022-09-26 17:58:31.166349,0.0034971507266163826,2.0409155695233494e-05,0.0034971507266163826,29849.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:58:57.285799,,,,,,,,,,,,,,
,2022-09-26 17:58:57.808401,0.0927770733833313,0.00030482260626740754,0.0927770733833313,29899.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:59:23.971003,,,,,,,,,,,,,,
,2022-09-26 17:59:24.503020,0.29699939489364624,0.0015492781531065702,0.29699939489364624,29949.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:59:50.618725,,,,,,,,,,,,,,
,2022-09-26 18:00:21.048640,0.1525089144706726,0.0005368824349716306,0.1525089144706726,29999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:00:47.289438,,,,,,,,,,,,,,
,2022-09-26 18:00:47.811052,0.3428218364715576,0.0023435659240931273,0.3428218364715576,30049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:01:13.862750,,,,,,,,,,,,,,
,2022-09-26 18:01:14.391994,0.24992457032203674,0.0012196251191198826,0.24992457032203674,30099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:01:40.611554,,,,,,,,,,,,,,
,2022-09-26 18:01:41.135016,0.013060292229056358,6.0446076531661674e-05,0.013060292229056358,30149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:02:07.209405,,,,,,,,,,,,,,
,2022-09-26 18:02:07.735302,0.1807922124862671,0.0006891806842759252,0.1807922124862671,30199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:02:33.978107,,,,,,,,,,,,,,
,2022-09-26 18:02:34.501373,0.44790369272232056,0.006332274992018938,0.44790369272232056,30249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:03:00.581869,,,,,,,,,,,,,,
,2022-09-26 18:03:01.111719,0.10149888694286346,0.00033737916965037584,0.10149888694286346,30299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:03:27.323152,,,,,,,,,,,,,,
,2022-09-26 18:03:27.848738,0.21930496394634247,0.000989187858067453,0.21930496394634247,30349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:03:53.911294,,,,,,,,,,,,,,
,2022-09-26 18:03:54.433012,0.06705496460199356,0.00022154732141643763,0.06705496460199356,30399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:04:20.599034,,,,,,,,,,,,,,
,2022-09-26 18:04:21.120906,0.190059632062912,0.0007682184805162251,0.190059632062912,30449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:04:47.294679,,,,,,,,,,,,,,
,2022-09-26 18:05:17.631806,0.28825563192367554,0.002226282376796007,0.28825563192367554,30499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:05:43.763051,,,,,,,,,,,,,,
,2022-09-26 18:05:44.297309,0.09142987430095673,0.0003004461759701371,0.09142987430095673,30549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:06:10.413285,,,,,,,,,,,,,,
,2022-09-26 18:06:10.935104,0.10043588280677795,0.0003302727418486029,0.10043588280677795,30599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:06:37.100495,,,,,,,,,,,,,,
,2022-09-26 18:06:37.629550,0.06648465245962143,0.00022713116777595133,0.06648465245962143,30649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:07:03.594638,,,,,,,,,,,,,,
,2022-09-26 18:07:04.121033,0.3810426592826843,0.004952804651111364,0.3810426592826843,30699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:07:30.264786,,,,,,,,,,,,,,
,2022-09-26 18:07:30.797538,0.04251531511545181,0.00015414833615068346,0.04251531511545181,30749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:07:56.965242,,,,,,,,,,,,,,
,2022-09-26 18:07:57.490190,0.03276621550321579,0.00012119166785851121,0.03276621550321579,30799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:08:23.682119,,,,,,,,,,,,,,
,2022-09-26 18:08:24.210785,0.05500265583395958,0.00018999890016857535,0.05500265583395958,30849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:08:50.299193,,,,,,,,,,,,,,
,2022-09-26 18:08:50.821429,0.04891852289438248,0.0001789311208995059,0.04891852289438248,30899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:09:17.025716,,,,,,,,,,,,,,
,2022-09-26 18:09:17.549583,0.08360440284013748,0.0002845216076821089,0.08360440284013748,30949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:09:43.651003,,,,,,,,,,,,,,
,2022-09-26 18:10:14.443639,0.5019664168357849,0.01653791032731533,0.5019664168357849,30999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:10:40.670040,,,,,,,,,,,,,,
,2022-09-26 18:10:41.192209,0.12550440430641174,0.0004171727632638067,0.12550440430641174,31049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:11:07.303070,,,,,,,,,,,,,,
,2022-09-26 18:11:07.824672,0.06854861229658127,0.00023627877817489207,0.06854861229658127,31099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:11:33.896852,,,,,,,,,,,,,,
,2022-09-26 18:11:34.419685,0.006199357099831104,2.9724960768362507e-05,0.006199357099831104,31149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:12:00.587562,,,,,,,,,,,,,,
,2022-09-26 18:12:01.109905,0.00810193084180355,4.0496157453162596e-05,0.00810193084180355,31199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:12:27.367902,,,,,,,,,,,,,,
,2022-09-26 18:12:27.890222,0.5170431137084961,0.011199397966265678,0.5170431137084961,31249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:12:53.957457,,,,,,,,,,,,,,
,2022-09-26 18:12:54.481519,0.003196601290255785,1.8521073798183352e-05,0.003196601290255785,31299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:13:20.680920,,,,,,,,,,,,,,
,2022-09-26 18:13:21.211131,0.11559764295816422,0.0003808190522249788,0.11559764295816422,31349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:13:47.361497,,,,,,,,,,,,,,
,2022-09-26 18:13:47.883806,0.0020095077343285084,1.2261321899131872e-05,0.0020095077343285084,31399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:14:14.032001,,,,,,,,,,,,,,
,2022-09-26 18:14:14.556873,0.1997588574886322,0.0007260623970068991,0.1997588574886322,31449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:14:40.657271,,,,,,,,,,,,,,
,2022-09-26 18:15:11.164774,0.033719971776008606,0.0001319755829172209,0.033719971776008606,31499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:15:37.283169,,,,,,,,,,,,,,
,2022-09-26 18:15:37.810121,0.01538173109292984,6.708982982672751e-05,0.01538173109292984,31549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:16:03.913561,,,,,,,,,,,,,,
,2022-09-26 18:16:04.439371,0.022409610450267792,9.466515621170402e-05,0.022409610450267792,31599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:16:30.670330,,,,,,,,,,,,,,
,2022-09-26 18:16:31.194241,0.0019451600965112448,1.1868694855365902e-05,0.0019451600965112448,31649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:16:57.344919,,,,,,,,,,,,,,
,2022-09-26 18:16:57.873111,0.03425376117229462,0.0001320517621934414,0.03425376117229462,31699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:17:24.102131,,,,,,,,,,,,,,
,2022-09-26 18:17:24.629233,0.039424847811460495,0.0001394731370965019,0.039424847811460495,31749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:17:50.809530,,,,,,,,,,,,,,
,2022-09-26 18:17:51.334590,0.18518535792827606,0.0006216601468622684,0.18518535792827606,31799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:18:17.429848,,,,,,,,,,,,,,
,2022-09-26 18:18:17.963582,0.01844194531440735,7.936328620417044e-05,0.01844194531440735,31849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:18:44.074179,,,,,,,,,,,,,,
,2022-09-26 18:18:44.600919,0.2613343596458435,0.0013198544038459659,0.2613343596458435,31899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:19:10.711832,,,,,,,,,,,,,,
,2022-09-26 18:19:11.237206,0.07303230464458466,0.0002422720572212711,0.07303230464458466,31949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:19:37.472196,,,,,,,,,,,,,,
,2022-09-26 18:20:08.154192,0.12494271248579025,0.00042188321822322905,0.12494271248579025,31999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:20:34.344320,,,,,,,,,,,,,,
,2022-09-26 18:20:34.870071,0.3836999535560608,0.00519555015489459,0.3836999535560608,32049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:21:01.009846,,,,,,,,,,,,,,
,2022-09-26 18:21:01.536256,0.3698287010192871,0.00236392579972744,0.3698287010192871,32099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:21:27.741328,,,,,,,,,,,,,,
,2022-09-26 18:21:28.272860,0.020770398899912834,8.762555808061734e-05,0.020770398899912834,32149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:21:54.344138,,,,,,,,,,,,,,
,2022-09-26 18:21:54.877952,0.12183259427547455,0.00040258749504573643,0.12183259427547455,32199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:22:21.104065,,,,,,,,,,,,,,
,2022-09-26 18:22:21.625573,0.014276709407567978,6.312211917247623e-05,0.014276709407567978,32249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:22:47.956919,,,,,,,,,,,,,,
,2022-09-26 18:22:48.479457,0.04205477237701416,0.00015491135127376765,0.04205477237701416,32299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:23:14.707347,,,,,,,,,,,,,,
,2022-09-26 18:23:15.234137,0.2878885865211487,0.0024398155510425568,0.2878885865211487,32349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:23:41.387002,,,,,,,,,,,,,,
,2022-09-26 18:23:41.918373,0.013764671981334686,6.29966743872501e-05,0.013764671981334686,32399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:24:08.106427,,,,,,,,,,,,,,
,2022-09-26 18:24:08.630413,0.004617087077349424,2.473815402481705e-05,0.004617087077349424,32449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:24:34.774578,,,,,,,,,,,,,,
,2022-09-26 18:25:05.702593,0.02872883901000023,0.0001084227769752033,0.02872883901000023,32499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:25:31.895862,,,,,,,,,,,,,,
,2022-09-26 18:25:32.420966,0.2679230570793152,0.001234077150002122,0.2679230570793152,32549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:25:58.567845,,,,,,,,,,,,,,
,2022-09-26 18:25:59.089832,0.10616400837898254,0.0003496015560813248,0.10616400837898254,32599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:26:25.307558,,,,,,,,,,,,,,
,2022-09-26 18:26:25.832332,0.11684393882751465,0.00038422393845394254,0.11684393882751465,32649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:26:52.019979,,,,,,,,,,,,,,
,2022-09-26 18:26:52.544884,0.06708498299121857,0.00022252676717471331,0.06708498299121857,32699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:27:18.796459,,,,,,,,,,,,,,
,2022-09-26 18:27:19.325684,0.04853527992963791,0.00016840713215060532,0.04853527992963791,32749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:27:45.436232,,,,,,,,,,,,,,
,2022-09-26 18:27:45.961458,0.15732896327972412,0.0005629990482702851,0.15732896327972412,32799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:28:12.196580,,,,,,,,,,,,,,
,2022-09-26 18:28:12.734475,0.4946574568748474,0.0076822848059237,0.4946574568748474,32849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:28:38.937449,,,,,,,,,,,,,,
,2022-09-26 18:28:39.465884,0.021180860698223114,8.820096991257742e-05,0.021180860698223114,32899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:29:05.661569,,,,,,,,,,,,,,
,2022-09-26 18:29:06.188395,0.055914051830768585,0.00019231955229770392,0.055914051830768585,32949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:29:32.376635,,,,,,,,,,,,,,
,2022-09-26 18:30:02.895592,0.03448639437556267,0.00012986897490918636,0.03448639437556267,32999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:30:29.034448,,,,,,,,,,,,,,
,2022-09-26 18:30:29.566366,0.040740810334682465,0.00014246594219002873,0.040740810334682465,33049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:30:55.694927,,,,,,,,,,,,,,
,2022-09-26 18:30:56.219545,0.03732559457421303,0.0001454020821256563,0.03732559457421303,33099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:31:22.370415,,,,,,,,,,,,,,
,2022-09-26 18:31:22.893923,0.02555258758366108,9.460836736252531e-05,0.02555258758366108,33149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:31:49.036735,,,,,,,,,,,,,,
,2022-09-26 18:31:49.560372,0.07286642491817474,0.0002394634939264506,0.07286642491817474,33199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:32:15.726857,,,,,,,,,,,,,,
,2022-09-26 18:32:16.252604,0.0047880844213068485,2.495701664884109e-05,0.0047880844213068485,33249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:32:42.507395,,,,,,,,,,,,,,
,2022-09-26 18:32:43.042116,0.025483716279268265,9.99763433355838e-05,0.025483716279268265,33299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:33:09.155315,,,,,,,,,,,,,,
,2022-09-26 18:33:09.681063,0.2957555949687958,0.0015282465610653162,0.2957555949687958,33349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:33:35.771088,,,,,,,,,,,,,,
,2022-09-26 18:33:36.294345,0.05418471619486809,0.00018440083658788353,0.05418471619486809,33399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:34:02.487381,,,,,,,,,,,,,,
,2022-09-26 18:34:03.016762,0.008434504270553589,4.179596362519078e-05,0.008434504270553589,33449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:34:29.298214,,,,,,,,,,,,,,
,2022-09-26 18:35:00.036894,0.16465693712234497,0.0005769753479398787,0.16465693712234497,33499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:35:26.229392,,,,,,,,,,,,,,
,2022-09-26 18:35:26.761050,0.03627924993634224,0.00013091362779960036,0.03627924993634224,33549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:35:52.933492,,,,,,,,,,,,,,
,2022-09-26 18:35:53.468060,0.0056789228692650795,3.0207458621589467e-05,0.0056789228692650795,33599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:36:19.754111,,,,,,,,,,,,,,
,2022-09-26 18:36:20.285413,0.04449527710676193,0.00016101854271255434,0.04449527710676193,33649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:36:46.447484,,,,,,,,,,,,,,
,2022-09-26 18:36:46.972269,0.004667830653488636,2.4224684239015914e-05,0.004667830653488636,33699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:37:13.177059,,,,,,,,,,,,,,
,2022-09-26 18:37:13.699440,0.08832260966300964,0.00029565702425315976,0.08832260966300964,33749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:37:39.839087,,,,,,,,,,,,,,
,2022-09-26 18:37:40.364419,0.07062479853630066,0.0002394696493865922,0.07062479853630066,33799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:38:06.595867,,,,,,,,,,,,,,
,2022-09-26 18:38:07.117719,0.062131963670253754,0.00020458917424548417,0.062131963670253754,33849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:38:33.260870,,,,,,,,,,,,,,
,2022-09-26 18:38:33.787047,0.06671792268753052,0.00023080612299963832,0.06671792268753052,33899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:38:59.932053,,,,,,,,,,,,,,
,2022-09-26 18:39:00.472772,0.31393948197364807,0.001832336070947349,0.31393948197364807,33949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:39:26.650712,,,,,,,,,,,,,,
,2022-09-26 18:39:57.490482,0.059126779437065125,0.00020072425832040608,0.059126779437065125,33999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:40:23.675224,,,,,,,,,,,,,,
,2022-09-26 18:40:24.197293,0.12524186074733734,0.00043886073399335146,0.12524186074733734,34049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:40:50.423939,,,,,,,,,,,,,,
,2022-09-26 18:40:50.973657,0.009619971737265587,4.612628254108131e-05,0.009619971737265587,34099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:41:17.172305,,,,,,,,,,,,,,
,2022-09-26 18:41:17.703231,0.029133934527635574,0.00011031355825252831,0.029133934527635574,34149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:41:43.846681,,,,,,,,,,,,,,
,2022-09-26 18:41:44.374433,0.036570481956005096,0.00013816806313116103,0.036570481956005096,34199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:42:10.574624,,,,,,,,,,,,,,
,2022-09-26 18:42:11.112060,0.29379114508628845,0.0018519244622439146,0.29379114508628845,34249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:42:37.196294,,,,,,,,,,,,,,
,2022-09-26 18:42:37.719812,0.01618153415620327,7.057829498080537e-05,0.01618153415620327,34299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:43:03.964463,,,,,,,,,,,,,,
,2022-09-26 18:43:04.486955,0.3549448847770691,0.0051321545615792274,0.3549448847770691,34349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:43:30.721879,,,,,,,,,,,,,,
,2022-09-26 18:43:31.245994,0.6206852197647095,0.026935342699289322,0.6206852197647095,34399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:43:57.433739,,,,,,,,,,,,,,
,2022-09-26 18:43:57.981569,0.015060236677527428,6.533411215059459e-05,0.015060236677527428,34449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:44:24.132742,,,,,,,,,,,,,,
,2022-09-26 18:44:54.736139,0.09941494464874268,0.0003281229583080858,0.09941494464874268,34499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:45:20.934261,,,,,,,,,,,,,,
,2022-09-26 18:45:21.478944,0.07764498889446259,0.0002587607887107879,0.07764498889446259,34549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:45:47.623030,,,,,,,,,,,,,,
,2022-09-26 18:45:48.165792,0.5302255153656006,0.01746894046664238,0.5302255153656006,34599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:46:14.350839,,,,,,,,,,,,,,
,2022-09-26 18:46:14.877110,0.12800955772399902,0.00042146025225520134,0.12800955772399902,34649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:46:41.031667,,,,,,,,,,,,,,
